entry_id,persona_id,t_index,date,dimension,persisted_label,consensus_label,confidence_tier,consensus_agreement,label_changed,pass_1_label,pass_2_label,pass_3_label,pass_4_label,pass_5_label
11de77e8__2,11de77e8,2,2025-09-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__3,11de77e8,3,2025-09-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__4,11de77e8,4,2025-09-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__5,11de77e8,5,2025-09-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__6,11de77e8,6,2025-09-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__7,11de77e8,7,2025-10-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__8,11de77e8,8,2025-10-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__9,11de77e8,9,2025-10-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__10,11de77e8,10,2025-10-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__11,11de77e8,11,2025-10-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
11fa5348__0,11fa5348,0,2025-06-02,tradition,-1,1,unanimous,5,true,1,1,1,1,1
11fa5348__1,11fa5348,1,2025-06-07,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__2,11fa5348,2,2025-06-12,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__3,11fa5348,3,2025-06-18,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__4,11fa5348,4,2025-06-19,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__5,11fa5348,5,2025-06-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
11fa5348__6,11fa5348,6,2025-06-24,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__7,11fa5348,7,2025-06-25,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__8,11fa5348,8,2025-06-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
11fa5348__9,11fa5348,9,2025-06-29,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__10,11fa5348,10,2025-07-05,tradition,1,1,unanimous,5,false,1,1,1,1,1
11fa5348__11,11fa5348,11,2025-07-12,tradition,1,1,unanimous,5,false,1,1,1,1,1
127aefff__0,127aefff,0,2025-06-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__1,127aefff,1,2025-06-12,tradition,0,0,bare_majority,3,false,1,0,1,0,0
127aefff__2,127aefff,2,2025-06-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__3,127aefff,3,2025-06-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__4,127aefff,4,2025-06-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__5,127aefff,5,2025-06-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__6,127aefff,6,2025-06-26,tradition,0,0,bare_majority,3,false,1,0,1,0,0
127aefff__7,127aefff,7,2025-06-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
127aefff__8,127aefff,8,2025-06-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
1496159d__0,1496159d,0,2025-07-08,tradition,1,1,bare_majority,3,false,1,1,1,0,0
1496159d__1,1496159d,1,2025-07-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
1496159d__2,1496159d,2,2025-07-16,tradition,0,0,unanimous,5,false,0,0,0,0,0
1496159d__3,1496159d,3,2025-07-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
1496159d__4,1496159d,4,2025-07-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
1496159d__5,1496159d,5,2025-07-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__0,152df7a4,0,2025-02-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__1,152df7a4,1,2025-02-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__2,152df7a4,2,2025-02-24,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__3,152df7a4,3,2025-03-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__4,152df7a4,4,2025-03-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__5,152df7a4,5,2025-03-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
152df7a4__6,152df7a4,6,2025-03-16,tradition,0,0,strong,4,false,0,0,1,0,0
152df7a4__7,152df7a4,7,2025-03-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
15f8d4b9__0,15f8d4b9,0,2025-08-11,tradition,1,1,unanimous,5,false,1,1,1,1,1
15f8d4b9__1,15f8d4b9,1,2025-08-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
15f8d4b9__2,15f8d4b9,2,2025-08-25,tradition,1,1,unanimous,5,false,1,1,1,1,1
15f8d4b9__3,15f8d4b9,3,2025-08-26,tradition,0,1,strong,4,true,1,1,1,1,0
15f8d4b9__4,15f8d4b9,4,2025-09-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
15f8d4b9__5,15f8d4b9,5,2025-09-08,tradition,1,1,unanimous,5,false,1,1,1,1,1
15f8d4b9__6,15f8d4b9,6,2025-09-15,tradition,1,1,unanimous,5,false,1,1,1,1,1
15f8d4b9__7,15f8d4b9,7,2025-09-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__0,1628bd07,0,2025-05-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__1,1628bd07,1,2025-05-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__2,1628bd07,2,2025-05-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__3,1628bd07,3,2025-05-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__4,1628bd07,4,2025-06-01,tradition,0,1,bare_majority,3,true,1,1,0,1,0
1628bd07__5,1628bd07,5,2025-06-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__6,1628bd07,6,2025-06-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__7,1628bd07,7,2025-06-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__8,1628bd07,8,2025-06-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__9,1628bd07,9,2025-06-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__10,1628bd07,10,2025-06-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
1628bd07__11,1628bd07,11,2025-06-24,tradition,0,0,unanimous,5,false,0,0,0,0,0
18415364__0,18415364,0,2025-01-05,tradition,1,1,unanimous,5,false,1,1,1,1,1
18415364__1,18415364,1,2025-01-06,tradition,1,1,bare_majority,3,false,1,0,0,1,1
18415364__2,18415364,2,2025-01-13,tradition,1,1,strong,4,false,1,-1,1,1,1
18415364__3,18415364,3,2025-01-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
18415364__4,18415364,4,2025-01-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ae9b1c1__0,1ae9b1c1,0,2025-12-26,tradition,1,0,bare_majority,3,true,1,0,0,1,0
1ae9b1c1__1,1ae9b1c1,1,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ae9b1c1__2,1ae9b1c1,2,2026-01-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__0,1b8b7276,0,2025-07-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__1,1b8b7276,1,2025-07-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__2,1b8b7276,2,2025-07-15,tradition,1,1,strong,4,false,1,0,1,1,1
1b8b7276__3,1b8b7276,3,2025-07-19,tradition,1,1,bare_majority,3,false,1,0,0,1,1
1b8b7276__4,1b8b7276,4,2025-07-24,tradition,0,0,bare_majority,3,false,0,1,1,0,0
1b8b7276__5,1b8b7276,5,2025-07-31,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__6,1b8b7276,6,2025-08-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__7,1b8b7276,7,2025-08-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
1b8b7276__8,1b8b7276,8,2025-08-19,tradition,1,1,unanimous,5,false,1,1,1,1,1
1bcd8599__0,1bcd8599,0,2025-02-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__1,1bcd8599,1,2025-02-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__2,1bcd8599,2,2025-02-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__3,1bcd8599,3,2025-02-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__4,1bcd8599,4,2025-02-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__5,1bcd8599,5,2025-02-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__6,1bcd8599,6,2025-03-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
1bcd8599__7,1bcd8599,7,2025-03-10,tradition,0,0,bare_majority,3,false,0,0,1,1,0
1bcd8599__8,1bcd8599,8,2025-03-11,tradition,1,1,unanimous,5,false,1,1,1,1,1
1bcd8599__9,1bcd8599,9,2025-03-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__0,1d529c71,0,2025-03-24,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__1,1d529c71,1,2025-03-31,tradition,1,0,unanimous,5,true,0,0,0,0,0
1d529c71__2,1d529c71,2,2025-04-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__3,1d529c71,3,2025-04-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__4,1d529c71,4,2025-04-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__5,1d529c71,5,2025-04-16,tradition,1,0,unanimous,5,true,0,0,0,0,0
1d529c71__6,1d529c71,6,2025-04-16,tradition,0,0,unanimous,5,false,0,0,0,0,0
1d529c71__7,1d529c71,7,2025-04-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__0,1ed90155,0,2025-12-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__1,1ed90155,1,2025-12-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__2,1ed90155,2,2025-12-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__3,1ed90155,3,2025-12-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__4,1ed90155,4,2025-12-17,tradition,0,0,unanimous,5,false,0,0,0,0,0
1ed90155__5,1ed90155,5,2025-12-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
1f86f569__0,1f86f569,0,2025-11-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
1f86f569__1,1f86f569,1,2025-12-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
1f86f569__2,1f86f569,2,2025-12-06,tradition,1,0,unanimous,5,true,0,0,0,0,0
1f86f569__3,1f86f569,3,2025-12-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__0,20730018,0,2025-06-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__1,20730018,1,2025-06-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__2,20730018,2,2025-06-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__3,20730018,3,2025-06-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__4,20730018,4,2025-06-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__5,20730018,5,2025-07-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__6,20730018,6,2025-07-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__7,20730018,7,2025-07-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
20730018__8,20730018,8,2025-07-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__0,22b117be,0,2025-04-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__1,22b117be,1,2025-04-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__2,22b117be,2,2025-04-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__3,22b117be,3,2025-05-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__4,22b117be,4,2025-05-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__5,22b117be,5,2025-05-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__6,22b117be,6,2025-05-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__7,22b117be,7,2025-05-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__8,22b117be,8,2025-05-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__9,22b117be,9,2025-05-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__10,22b117be,10,2025-05-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
22b117be__11,22b117be,11,2025-05-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__0,236d4507,0,2025-02-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__1,236d4507,1,2025-02-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__2,236d4507,2,2025-02-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__3,236d4507,3,2025-02-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__4,236d4507,4,2025-03-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
236d4507__5,236d4507,5,2025-03-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__0,23d101f8,0,2025-08-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__1,23d101f8,1,2025-08-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__2,23d101f8,2,2025-08-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__3,23d101f8,3,2025-08-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__4,23d101f8,4,2025-08-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__5,23d101f8,5,2025-08-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__6,23d101f8,6,2025-08-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__7,23d101f8,7,2025-09-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__8,23d101f8,8,2025-09-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__9,23d101f8,9,2025-09-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__10,23d101f8,10,2025-09-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
2541429a__0,2541429a,0,2025-11-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
2541429a__1,2541429a,1,2025-11-14,tradition,1,1,unanimous,5,false,1,1,1,1,1
2541429a__2,2541429a,2,2025-11-18,tradition,1,1,bare_majority,3,false,1,0,1,0,1
2541429a__3,2541429a,3,2025-11-18,tradition,1,1,bare_majority,3,false,1,0,1,0,1
2541429a__4,2541429a,4,2025-11-24,tradition,1,1,unanimous,5,false,1,1,1,1,1
2541429a__5,2541429a,5,2025-11-24,tradition,1,1,bare_majority,3,false,-1,-1,1,1,1
2541429a__6,2541429a,6,2025-11-28,tradition,1,1,unanimous,5,false,1,1,1,1,1
2541429a__7,2541429a,7,2025-11-30,tradition,0,0,bare_majority,3,false,1,1,0,0,0
2541429a__8,2541429a,8,2025-12-04,tradition,0,1,bare_majority,3,true,1,1,0,1,0
2719f938__0,2719f938,0,2025-07-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
2719f938__1,2719f938,1,2025-07-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
2719f938__2,2719f938,2,2025-07-12,tradition,-1,-1,bare_majority,3,false,0,0,-1,-1,-1
2719f938__3,2719f938,3,2025-07-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
2719f938__4,2719f938,4,2025-07-20,tradition,-1,-1,strong,4,false,0,-1,-1,-1,-1
2719f938__5,2719f938,5,2025-07-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
2719f938__6,2719f938,6,2025-07-23,tradition,-1,-1,bare_majority,3,false,0,0,-1,-1,-1
2719f938__7,2719f938,7,2025-07-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
2719f938__8,2719f938,8,2025-08-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__0,2a4a97ee,0,2025-10-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__1,2a4a97ee,1,2025-10-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__2,2a4a97ee,2,2025-10-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__3,2a4a97ee,3,2025-10-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__4,2a4a97ee,4,2025-10-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__0,2d928d8a,0,2025-02-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__1,2d928d8a,1,2025-02-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__2,2d928d8a,2,2025-02-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__3,2d928d8a,3,2025-02-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__4,2d928d8a,4,2025-02-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__5,2d928d8a,5,2025-02-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__6,2d928d8a,6,2025-03-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__7,2d928d8a,7,2025-03-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__8,2d928d8a,8,2025-03-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__9,2d928d8a,9,2025-03-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__10,2d928d8a,10,2025-03-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__11,2d928d8a,11,2025-03-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__0,2da4f100,0,2025-01-23,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__1,2da4f100,1,2025-01-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__2,2da4f100,2,2025-02-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__3,2da4f100,3,2025-02-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__4,2da4f100,4,2025-02-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__5,2da4f100,5,2025-02-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__6,2da4f100,6,2025-02-19,tradition,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
2da4f100__7,2da4f100,7,2025-02-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__8,2da4f100,8,2025-02-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__9,2da4f100,9,2025-03-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__10,2da4f100,10,2025-03-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__0,2e6270bb,0,2025-12-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__1,2e6270bb,1,2025-12-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__2,2e6270bb,2,2025-12-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__3,2e6270bb,3,2025-12-16,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__4,2e6270bb,4,2025-12-16,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__5,2e6270bb,5,2025-12-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__6,2e6270bb,6,2025-12-25,tradition,-1,0,strong,4,true,0,-1,0,0,0
2e6270bb__7,2e6270bb,7,2025-12-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__8,2e6270bb,8,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__9,2e6270bb,9,2026-01-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__0,344ea8f7,0,2025-11-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__1,344ea8f7,1,2025-11-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__2,344ea8f7,2,2025-11-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__3,344ea8f7,3,2025-11-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__4,344ea8f7,4,2025-11-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__5,344ea8f7,5,2025-11-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__6,344ea8f7,6,2025-11-23,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__7,344ea8f7,7,2025-11-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__8,344ea8f7,8,2025-12-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__0,3a3b15e4,0,2025-05-29,tradition,1,1,unanimous,5,false,1,1,1,1,1
3a3b15e4__1,3a3b15e4,1,2025-06-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__2,3a3b15e4,2,2025-06-10,tradition,1,0,strong,4,true,0,0,0,0,1
3a3b15e4__3,3a3b15e4,3,2025-06-10,tradition,0,0,strong,4,false,0,0,-1,0,0
3a3b15e4__4,3a3b15e4,4,2025-06-12,tradition,-1,-1,strong,4,false,-1,-1,-1,1,-1
3a3b15e4__5,3a3b15e4,5,2025-06-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__6,3a3b15e4,6,2025-06-17,tradition,1,1,unanimous,5,false,1,1,1,1,1
3a3b15e4__7,3a3b15e4,7,2025-06-18,tradition,1,1,unanimous,5,false,1,1,1,1,1
3a3b15e4__8,3a3b15e4,8,2025-06-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__9,3a3b15e4,9,2025-06-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__10,3a3b15e4,10,2025-06-22,tradition,1,1,unanimous,5,false,1,1,1,1,1
3a517a79__0,3a517a79,0,2025-12-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__1,3a517a79,1,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__2,3a517a79,2,2025-12-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__3,3a517a79,3,2025-12-31,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__4,3a517a79,4,2025-12-31,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__5,3a517a79,5,2026-01-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__6,3a517a79,6,2026-01-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__7,3a517a79,7,2026-01-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__8,3a517a79,8,2026-01-17,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__0,3b836198,0,2025-07-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__1,3b836198,1,2025-07-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__2,3b836198,2,2025-07-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__3,3b836198,3,2025-08-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__4,3b836198,4,2025-08-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__5,3b836198,5,2025-08-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b836198__6,3b836198,6,2025-08-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__0,3b8b0795,0,2025-04-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__1,3b8b0795,1,2025-04-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__2,3b8b0795,2,2025-04-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__3,3b8b0795,3,2025-04-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__4,3b8b0795,4,2025-04-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__5,3b8b0795,5,2025-05-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__6,3b8b0795,6,2025-05-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__7,3b8b0795,7,2025-05-13,tradition,0,1,strong,4,true,1,0,1,1,1
3cfa2ebf__0,3cfa2ebf,0,2025-01-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__1,3cfa2ebf,1,2025-02-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__2,3cfa2ebf,2,2025-02-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__3,3cfa2ebf,3,2025-02-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__4,3cfa2ebf,4,2025-02-12,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__5,3cfa2ebf,5,2025-02-17,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__6,3cfa2ebf,6,2025-02-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__7,3cfa2ebf,7,2025-02-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__8,3cfa2ebf,8,2025-02-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__9,3cfa2ebf,9,2025-02-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__10,3cfa2ebf,10,2025-03-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__0,3dfb718b,0,2025-12-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__1,3dfb718b,1,2025-12-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__2,3dfb718b,2,2026-01-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__3,3dfb718b,3,2026-01-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__4,3dfb718b,4,2026-01-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__5,3dfb718b,5,2026-01-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__6,3dfb718b,6,2026-01-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__7,3dfb718b,7,2026-01-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__8,3dfb718b,8,2026-01-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__9,3dfb718b,9,2026-01-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__10,3dfb718b,10,2026-02-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__0,3dfe4749,0,2025-12-01,tradition,1,1,unanimous,5,false,1,1,1,1,1
3dfe4749__1,3dfe4749,1,2025-12-08,tradition,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
3dfe4749__2,3dfe4749,2,2025-12-16,tradition,1,1,unanimous,5,false,1,1,1,1,1
3dfe4749__3,3dfe4749,3,2025-12-19,tradition,-1,-1,bare_majority,3,false,-1,-1,-1,1,1
